qualtrics_id,sub_type,item_number,rev_scoring,response,scored_response
R_STy7opVLSgSa2uB,EA,3,NA,3,3
R_STy7opVLSgSa2uB,EE,2,NA,3,3
R_STy7opVLSgSa2uB,EE,3,NA,2,2
R_STy7opVLSgSa2uB,EA,4,NA,4,4
R_STy7opVLSgSa2uB,EA,5,NA,4,4
R_STy7opVLSgSa2uB,EA,6,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,EE,4,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,EE,5,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,EE,6,neg,2,4
R_STy7opVLSgSa2uB,EE,7,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,EE,8,neg,3,3
R_STy7opVLSgSa2uB,EA,7,NA,3,3
R_STy7opVLSgSa2uB,EE,9,neg,3,3
R_STy7opVLSgSa2uB,EA,8,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,EE,10,NA,NA,NA
R_STy7opVLSgSa2uB,EA,9,NA,3,3
R_STy7opVLSgSa2uB,EA,10,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RE,1,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RA,1,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RE,2,NA,4,4
R_diIFyEHcBgROYzn,RA,2,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RE,3,neg,2,4
R_diIFyEHcBgROYzn,RE,4,NA,4,4
R_diIFyEHcBgROYzn,RE,5,neg,2,4
R_diIFyEHcBgROYzn,RA,3,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RA,4,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RE,6,NA,3,3
R_diIFyEHcBgROYzn,RE,7,neg,3,3
R_diIFyEHcBgROYzn,RA,5,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RA,6,NA,3,3
R_diIFyEHcBgROYzn,RA,7,NA,4,4
R_diIFyEHcBgROYzn,RE,8,NA,4,4
R_diIFyEHcBgROYzn,RA,8,NA,Strongly Agree,5
R_diIFyEHcBgROYzn,RA,9,NA,Strongly Agree,5
R_diIFyEHcBgROYzn,RE,9,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,RA,10,NA,4,4
R_diIFyEHcBgROYzn,RE,10,NA,4,4
R_diIFyEHcBgROYzn,EE,1,NA,3,3
R_diIFyEHcBgROYzn,EA,1,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EA,2,NA,4,4
R_diIFyEHcBgROYzn,EA,3,NA,4,4
R_diIFyEHcBgROYzn,EE,2,NA,4,4
R_diIFyEHcBgROYzn,EE,3,NA,2,2
R_diIFyEHcBgROYzn,EA,4,NA,4,4
R_diIFyEHcBgROYzn,EA,5,NA,4,4
R_diIFyEHcBgROYzn,EA,6,neg,2,4
R_diIFyEHcBgROYzn,EE,4,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EE,5,NA,Strongly Agree,5
R_diIFyEHcBgROYzn,EE,6,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EE,7,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EE,8,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EA,7,NA,4,4
R_diIFyEHcBgROYzn,EE,9,neg,Strongly Disagree,5
R_diIFyEHcBgROYzn,EA,8,neg,2,4
R_diIFyEHcBgROYzn,EE,10,NA,3,3
R_diIFyEHcBgROYzn,EA,9,NA,4,4
R_diIFyEHcBgROYzn,EA,10,neg,2,4
R_3QK5ztYed67Jvtt,RE,1,neg,2,4
R_3QK5ztYed67Jvtt,RA,1,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,RE,2,NA,Strongly Disagree,1
R_3QK5ztYed67Jvtt,RA,2,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,RE,3,neg,3,3
R_3QK5ztYed67Jvtt,RE,4,NA,3,3
R_3QK5ztYed67Jvtt,RE,5,neg,3,3
R_3QK5ztYed67Jvtt,RA,3,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,RA,4,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,RE,6,NA,3,3
R_3QK5ztYed67Jvtt,RE,7,neg,3,3
R_3QK5ztYed67Jvtt,RA,5,neg,2,4
R_3QK5ztYed67Jvtt,RA,6,NA,4,4
R_3QK5ztYed67Jvtt,RA,7,NA,4,4
R_3QK5ztYed67Jvtt,RE,8,NA,4,4
R_3QK5ztYed67Jvtt,RA,8,NA,Strongly Disagree,1
R_3QK5ztYed67Jvtt,RA,9,NA,4,4
R_3QK5ztYed67Jvtt,RE,9,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,RA,10,NA,4,4
R_3QK5ztYed67Jvtt,RE,10,NA,Strongly Agree,5
R_3QK5ztYed67Jvtt,EE,1,NA,4,4
R_3QK5ztYed67Jvtt,EA,1,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,EA,2,NA,4,4
R_3QK5ztYed67Jvtt,EA,3,NA,4,4
R_3QK5ztYed67Jvtt,EE,2,NA,4,4
R_3QK5ztYed67Jvtt,EE,3,NA,4,4
R_3QK5ztYed67Jvtt,EA,4,NA,4,4
R_3QK5ztYed67Jvtt,EA,5,NA,4,4
R_3QK5ztYed67Jvtt,EA,6,neg,2,4
R_3QK5ztYed67Jvtt,EE,4,neg,2,4
R_3QK5ztYed67Jvtt,EE,5,NA,Strongly Agree,5
R_3QK5ztYed67Jvtt,EE,6,neg,2,4
R_3QK5ztYed67Jvtt,EE,7,neg,3,3
R_3QK5ztYed67Jvtt,EE,8,neg,2,4
R_3QK5ztYed67Jvtt,EA,7,NA,4,4
R_3QK5ztYed67Jvtt,EE,9,neg,3,3
R_3QK5ztYed67Jvtt,EA,8,neg,Strongly Disagree,5
R_3QK5ztYed67Jvtt,EE,10,NA,4,4
R_3QK5ztYed67Jvtt,EA,9,NA,4,4
R_3QK5ztYed67Jvtt,EA,10,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RE,1,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RA,1,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RE,2,NA,4,4
R_241VRfsvJFmogaX,RA,2,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RE,3,neg,4,2
R_241VRfsvJFmogaX,RE,4,NA,3,3
R_241VRfsvJFmogaX,RE,5,neg,3,3
R_241VRfsvJFmogaX,RA,3,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RA,4,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RE,6,NA,Strongly Disagree,1
R_241VRfsvJFmogaX,RE,7,neg,3,3
R_241VRfsvJFmogaX,RA,5,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,RA,6,NA,3,3
R_241VRfsvJFmogaX,RA,7,NA,Strongly Agree,5
R_241VRfsvJFmogaX,RE,8,NA,4,4
R_241VRfsvJFmogaX,RA,8,NA,Strongly Agree,5
R_241VRfsvJFmogaX,RA,9,NA,Strongly Agree,5
R_241VRfsvJFmogaX,RE,9,neg,2,4
R_241VRfsvJFmogaX,RA,10,NA,Strongly Agree,5
R_241VRfsvJFmogaX,RE,10,NA,4,4
R_241VRfsvJFmogaX,EE,1,NA,3,3
R_241VRfsvJFmogaX,EA,1,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EA,2,NA,4,4
R_241VRfsvJFmogaX,EA,3,NA,4,4
R_241VRfsvJFmogaX,EE,2,NA,3,3
R_241VRfsvJFmogaX,EE,3,NA,3,3
R_241VRfsvJFmogaX,EA,4,NA,4,4
R_241VRfsvJFmogaX,EA,5,NA,4,4
R_241VRfsvJFmogaX,EA,6,neg,3,3
R_241VRfsvJFmogaX,EE,4,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EE,5,NA,4,4
R_241VRfsvJFmogaX,EE,6,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EE,7,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EE,8,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EA,7,NA,Strongly Agree,5
R_241VRfsvJFmogaX,EE,9,neg,Strongly Disagree,5
R_241VRfsvJFmogaX,EA,8,neg,2,4
R_241VRfsvJFmogaX,EE,10,NA,4,4
R_241VRfsvJFmogaX,EA,9,NA,4,4
R_241VRfsvJFmogaX,EA,10,neg,3,3
R_Z4dlGjBixAkvcWZ,RE,1,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RA,1,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RE,2,NA,3,3
R_Z4dlGjBixAkvcWZ,RA,2,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RE,3,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RE,4,NA,3,3
R_Z4dlGjBixAkvcWZ,RE,5,neg,3,3
R_Z4dlGjBixAkvcWZ,RA,3,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RA,4,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RE,6,NA,2,2
R_Z4dlGjBixAkvcWZ,RE,7,neg,3,3
R_Z4dlGjBixAkvcWZ,RA,5,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,RA,6,NA,3,3
R_Z4dlGjBixAkvcWZ,RA,7,NA,4,4
R_Z4dlGjBixAkvcWZ,RE,8,NA,Strongly Disagree,1
R_Z4dlGjBixAkvcWZ,RA,8,NA,Strongly Agree,5
R_Z4dlGjBixAkvcWZ,RA,9,NA,Strongly Disagree,1
R_Z4dlGjBixAkvcWZ,RE,9,neg,3,3
R_Z4dlGjBixAkvcWZ,RA,10,NA,3,3
R_Z4dlGjBixAkvcWZ,RE,10,NA,3,3
R_Z4dlGjBixAkvcWZ,EE,1,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,1,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,EA,2,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,3,NA,4,4
R_Z4dlGjBixAkvcWZ,EE,2,NA,3,3
R_Z4dlGjBixAkvcWZ,EE,3,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,4,NA,4,4
R_Z4dlGjBixAkvcWZ,EA,5,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,6,neg,2,4
R_Z4dlGjBixAkvcWZ,EE,4,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,EE,5,NA,4,4
R_Z4dlGjBixAkvcWZ,EE,6,neg,3,3
R_Z4dlGjBixAkvcWZ,EE,7,neg,3,3
R_Z4dlGjBixAkvcWZ,EE,8,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,EA,7,NA,3,3
R_Z4dlGjBixAkvcWZ,EE,9,neg,2,4
R_Z4dlGjBixAkvcWZ,EA,8,neg,Strongly Disagree,5
R_Z4dlGjBixAkvcWZ,EE,10,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,9,NA,3,3
R_Z4dlGjBixAkvcWZ,EA,10,neg,Strongly Disagree,5
R_1kH6NuS3MFdCgvH,RE,1,neg,3,3
R_1kH6NuS3MFdCgvH,RA,1,neg,Strongly Disagree,5
R_1kH6NuS3MFdCgvH,RE,2,NA,4,4
R_1kH6NuS3MFdCgvH,RA,2,neg,3,3
R_1kH6NuS3MFdCgvH,RE,3,neg,2,4
R_1kH6NuS3MFdCgvH,RE,4,NA,2,2
R_1kH6NuS3MFdCgvH,RE,5,neg,2,4
R_1kH6NuS3MFdCgvH,RA,3,neg,3,3
R_1kH6NuS3MFdCgvH,RA,4,neg,3,3
R_1kH6NuS3MFdCgvH,RE,6,NA,3,3
R_1kH6NuS3MFdCgvH,RE,7,neg,2,4
R_1kH6NuS3MFdCgvH,RA,5,neg,3,3
R_1kH6NuS3MFdCgvH,RA,6,NA,3,3
R_1kH6NuS3MFdCgvH,RA,7,NA,Strongly Agree,5
R_1kH6NuS3MFdCgvH,RE,8,NA,3,3
R_1kH6NuS3MFdCgvH,RA,8,NA,3,3
R_1kH6NuS3MFdCgvH,RA,9,NA,2,2
R_1kH6NuS3MFdCgvH,RE,9,neg,3,3
R_1kH6NuS3MFdCgvH,RA,10,NA,2,2
R_1kH6NuS3MFdCgvH,RE,10,NA,2,2
R_1kH6NuS3MFdCgvH,EE,1,NA,3,3
R_1kH6NuS3MFdCgvH,EA,1,neg,2,4
R_1kH6NuS3MFdCgvH,EA,2,NA,3,3
R_1kH6NuS3MFdCgvH,EA,3,NA,3,3
R_1kH6NuS3MFdCgvH,EE,2,NA,3,3
R_1kH6NuS3MFdCgvH,EE,3,NA,2,2
R_1kH6NuS3MFdCgvH,EA,4,NA,3,3
R_1kH6NuS3MFdCgvH,EA,5,NA,2,2
R_1kH6NuS3MFdCgvH,EA,6,neg,2,4
R_1kH6NuS3MFdCgvH,EE,4,neg,Strongly Disagree,5
R_1kH6NuS3MFdCgvH,EE,5,NA,3,3
R_1kH6NuS3MFdCgvH,EE,6,neg,3,3
R_1kH6NuS3MFdCgvH,EE,7,neg,3,3
R_1kH6NuS3MFdCgvH,EE,8,neg,3,3
R_1kH6NuS3MFdCgvH,EA,7,NA,2,2
R_1kH6NuS3MFdCgvH,EE,9,neg,2,4
R_1kH6NuS3MFdCgvH,EA,8,neg,2,4
R_1kH6NuS3MFdCgvH,EE,10,NA,2,2
R_1kH6NuS3MFdCgvH,EA,9,NA,2,2
R_1kH6NuS3MFdCgvH,EA,10,neg,3,3
R_2c60t6KOIDTWPQb,RE,1,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,RA,1,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,RE,2,NA,NA,NA
R_2c60t6KOIDTWPQb,RA,2,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,RE,3,neg,2,4
R_2c60t6KOIDTWPQb,RE,4,NA,4,4
R_2c60t6KOIDTWPQb,RE,5,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,RA,3,neg,4,2
R_2c60t6KOIDTWPQb,RA,4,neg,4,2
R_2c60t6KOIDTWPQb,RE,6,NA,4,4
R_2c60t6KOIDTWPQb,RE,7,neg,4,2
R_2c60t6KOIDTWPQb,RA,5,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,RA,6,NA,Strongly Agree,5
R_2c60t6KOIDTWPQb,RA,7,NA,4,4
R_2c60t6KOIDTWPQb,RE,8,NA,2,2
R_2c60t6KOIDTWPQb,RA,8,NA,4,4
R_2c60t6KOIDTWPQb,RA,9,NA,Strongly Agree,5
R_2c60t6KOIDTWPQb,RE,9,neg,4,2
R_2c60t6KOIDTWPQb,RA,10,NA,4,4
R_2c60t6KOIDTWPQb,RE,10,NA,3,3
R_2c60t6KOIDTWPQb,EE,1,NA,3,3
R_2c60t6KOIDTWPQb,EA,1,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,EA,2,NA,3,3
R_2c60t6KOIDTWPQb,EA,3,NA,Strongly Agree,5
R_2c60t6KOIDTWPQb,EE,2,NA,4,4
R_2c60t6KOIDTWPQb,EE,3,NA,4,4
R_2c60t6KOIDTWPQb,EA,4,NA,Strongly Agree,5
R_2c60t6KOIDTWPQb,EA,5,NA,4,4
R_2c60t6KOIDTWPQb,EA,6,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,EE,4,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,EE,5,NA,4,4
R_2c60t6KOIDTWPQb,EE,6,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,EE,7,neg,4,2
R_2c60t6KOIDTWPQb,EE,8,neg,Strongly Disagree,5
R_2c60t6KOIDTWPQb,EA,7,NA,Strongly Agree,5
R_2c60t6KOIDTWPQb,EE,9,neg,4,2
R_2c60t6KOIDTWPQb,EA,8,neg,2,4
R_2c60t6KOIDTWPQb,EE,10,NA,4,4
R_2c60t6KOIDTWPQb,EA,9,NA,4,4
R_2c60t6KOIDTWPQb,EA,10,neg,Strongly Disagree,5
R_3NxnmHwGoDxtu4s,RE,1,neg,2,4
R_3NxnmHwGoDxtu4s,RA,1,neg,2,4
R_3NxnmHwGoDxtu4s,RE,2,NA,4,4
R_3NxnmHwGoDxtu4s,RA,2,neg,2,4
R_3NxnmHwGoDxtu4s,RE,3,neg,2,4
R_3NxnmHwGoDxtu4s,RE,4,NA,4,4
R_3NxnmHwGoDxtu4s,RE,5,neg,2,4
R_3NxnmHwGoDxtu4s,RA,3,neg,2,4
R_3NxnmHwGoDxtu4s,RA,4,neg,2,4
R_3NxnmHwGoDxtu4s,RE,6,NA,3,3
R_3NxnmHwGoDxtu4s,RE,7,neg,2,4
R_3NxnmHwGoDxtu4s,RA,5,neg,2,4
R_3NxnmHwGoDxtu4s,RA,6,NA,4,4
R_3NxnmHwGoDxtu4s,RA,7,NA,4,4
R_3NxnmHwGoDxtu4s,RE,8,NA,4,4
R_3NxnmHwGoDxtu4s,RA,8,NA,4,4
R_3NxnmHwGoDxtu4s,RA,9,NA,4,4
R_3NxnmHwGoDxtu4s,RE,9,neg,4,2
R_3NxnmHwGoDxtu4s,RA,10,NA,Strongly Agree,5
R_3NxnmHwGoDxtu4s,RE,10,NA,4,4
R_3NxnmHwGoDxtu4s,EE,1,NA,4,4
R_3NxnmHwGoDxtu4s,EA,1,neg,2,4
R_3NxnmHwGoDxtu4s,EA,2,NA,3,3
R_3NxnmHwGoDxtu4s,EA,3,NA,4,4
R_3NxnmHwGoDxtu4s,EE,2,NA,4,4
R_3NxnmHwGoDxtu4s,EE,3,NA,Strongly Agree,5
R_3NxnmHwGoDxtu4s,EA,4,NA,4,4
R_3NxnmHwGoDxtu4s,EA,5,NA,4,4
R_3NxnmHwGoDxtu4s,EA,6,neg,2,4
R_3NxnmHwGoDxtu4s,EE,4,neg,4,2
R_3NxnmHwGoDxtu4s,EE,5,NA,Strongly Agree,5
R_3NxnmHwGoDxtu4s,EE,6,neg,2,4
R_3NxnmHwGoDxtu4s,EE,7,neg,Strongly Disagree,5
R_3NxnmHwGoDxtu4s,EE,8,neg,4,2
R_3NxnmHwGoDxtu4s,EA,7,NA,3,3
R_3NxnmHwGoDxtu4s,EE,9,neg,2,4
R_3NxnmHwGoDxtu4s,EA,8,neg,2,4
R_3NxnmHwGoDxtu4s,EE,10,NA,Strongly Disagree,1
R_3NxnmHwGoDxtu4s,EA,9,NA,4,4
R_3NxnmHwGoDxtu4s,EA,10,neg,2,4
R_3imx2cnhkoJOQDk,RE,1,neg,3,3
R_3imx2cnhkoJOQDk,RA,1,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RE,2,NA,4,4
R_3imx2cnhkoJOQDk,RA,2,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RE,3,neg,3,3
R_3imx2cnhkoJOQDk,RE,4,NA,4,4
R_3imx2cnhkoJOQDk,RE,5,neg,2,4
R_3imx2cnhkoJOQDk,RA,3,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RA,4,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RE,6,NA,3,3
R_3imx2cnhkoJOQDk,RE,7,neg,3,3
R_3imx2cnhkoJOQDk,RA,5,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RA,6,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RA,7,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RE,8,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RA,8,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RA,9,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RE,9,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,RA,10,NA,Strongly Agree,5
R_3imx2cnhkoJOQDk,RE,10,NA,4,4
R_3imx2cnhkoJOQDk,EE,1,NA,3,3
R_3imx2cnhkoJOQDk,EA,1,neg,Strongly Disagree,5
R_3imx2cnhkoJOQDk,EA,2,NA,3,3
R_3imx2cnhkoJOQDk,EA,3,NA,3,3
R_3imx2cnhkoJOQDk,EE,2,NA,2,2
R_3imx2cnhkoJOQDk,EE,3,NA,2,2
R_3imx2cnhkoJOQDk,EA,4,NA,3,3
R_3imx2cnhkoJOQDk,EA,5,NA,3,3
R_3imx2cnhkoJOQDk,EA,6,neg,2,4
R_3imx2cnhkoJOQDk,EE,4,neg,3,3
R_3imx2cnhkoJOQDk,EE,5,NA,2,2
R_3imx2cnhkoJOQDk,EE,6,neg,Strongly Agree,1
R_3imx2cnhkoJOQDk,EE,7,neg,Strongly Agree,1
R_3imx2cnhkoJOQDk,EE,8,neg,Strongly Agree,1
R_3imx2cnhkoJOQDk,EA,7,NA,4,4
R_3imx2cnhkoJOQDk,EE,9,neg,4,2
R_3imx2cnhkoJOQDk,EA,8,neg,2,4
R_3imx2cnhkoJOQDk,EE,10,NA,3,3
R_3imx2cnhkoJOQDk,EA,9,NA,3,3
R_3imx2cnhkoJOQDk,EA,10,neg,2,4
R_2UbCC7xz1UziliD,RE,1,neg,2,4
R_2UbCC7xz1UziliD,RA,1,neg,3,3
R_2UbCC7xz1UziliD,RE,2,NA,4,4
R_2UbCC7xz1UziliD,RA,2,neg,Strongly Disagree,5
R_2UbCC7xz1UziliD,RE,3,neg,2,4
R_2UbCC7xz1UziliD,RE,4,NA,4,4
R_2UbCC7xz1UziliD,RE,5,neg,2,4
R_2UbCC7xz1UziliD,RA,3,neg,Strongly Disagree,5
R_2UbCC7xz1UziliD,RA,4,neg,Strongly Disagree,5
R_2UbCC7xz1UziliD,RE,6,NA,4,4
R_2UbCC7xz1UziliD,RE,7,neg,3,3
R_2UbCC7xz1UziliD,RA,5,neg,Strongly Disagree,5
R_2UbCC7xz1UziliD,RA,6,NA,4,4
R_2UbCC7xz1UziliD,RA,7,NA,4,4
R_2UbCC7xz1UziliD,RE,8,NA,3,3
R_2UbCC7xz1UziliD,RA,8,NA,Strongly Agree,5
R_2UbCC7xz1UziliD,RA,9,NA,Strongly Agree,5
R_2UbCC7xz1UziliD,RE,9,neg,3,3
R_2UbCC7xz1UziliD,RA,10,NA,4,4
R_2UbCC7xz1UziliD,RE,10,NA,4,4
R_2UbCC7xz1UziliD,EE,1,NA,3,3
R_2UbCC7xz1UziliD,EA,1,neg,2,4
R_2UbCC7xz1UziliD,EA,2,NA,3,3
R_2UbCC7xz1UziliD,EA,3,NA,3,3
R_2UbCC7xz1UziliD,EE,2,NA,3,3
R_2UbCC7xz1UziliD,EE,3,NA,3,3
R_2UbCC7xz1UziliD,EA,4,NA,3,3
R_2UbCC7xz1UziliD,EA,5,NA,3,3
R_2UbCC7xz1UziliD,EA,6,neg,3,3
R_2UbCC7xz1UziliD,EE,4,neg,2,4
R_2UbCC7xz1UziliD,EE,5,NA,3,3
R_2UbCC7xz1UziliD,EE,6,neg,3,3
R_2UbCC7xz1UziliD,EE,7,neg,3,3
R_2UbCC7xz1UziliD,EE,8,neg,4,2
R_2UbCC7xz1UziliD,EA,7,NA,3,3
R_2UbCC7xz1UziliD,EE,9,neg,2,4
R_2UbCC7xz1UziliD,EA,8,neg,2,4
R_2UbCC7xz1UziliD,EE,10,NA,2,2
R_2UbCC7xz1UziliD,EA,9,NA,3,3
R_2UbCC7xz1UziliD,EA,10,neg,3,3
R_3e4uf0BTRRix7Q1,RE,1,neg,Strongly Disagree,5
R_3e4uf0BTRRix7Q1,RA,1,neg,3,3
R_3e4uf0BTRRix7Q1,RE,2,NA,3,3
R_3e4uf0BTRRix7Q1,RA,2,neg,2,4
R_3e4uf0BTRRix7Q1,RE,3,neg,2,4
R_3e4uf0BTRRix7Q1,RE,4,NA,3,3
R_3e4uf0BTRRix7Q1,RE,5,neg,2,4
R_3e4uf0BTRRix7Q1,RA,3,neg,2,4
R_3e4uf0BTRRix7Q1,RA,4,neg,2,4
R_3e4uf0BTRRix7Q1,RE,6,NA,4,4
R_3e4uf0BTRRix7Q1,RE,7,neg,2,4
R_3e4uf0BTRRix7Q1,RA,5,neg,3,3
R_3e4uf0BTRRix7Q1,RA,6,NA,3,3
R_3e4uf0BTRRix7Q1,RA,7,NA,3,3
R_3e4uf0BTRRix7Q1,RE,8,NA,4,4
R_3e4uf0BTRRix7Q1,RA,8,NA,3,3
R_3e4uf0BTRRix7Q1,RA,9,NA,3,3
R_3e4uf0BTRRix7Q1,RE,9,neg,3,3
R_3e4uf0BTRRix7Q1,RA,10,NA,3,3
R_3e4uf0BTRRix7Q1,RE,10,NA,3,3
R_3e4uf0BTRRix7Q1,EE,1,NA,4,4
R_3e4uf0BTRRix7Q1,EA,1,neg,2,4
R_3e4uf0BTRRix7Q1,EA,2,NA,4,4
R_3e4uf0BTRRix7Q1,EA,3,NA,4,4
R_3e4uf0BTRRix7Q1,EE,2,NA,4,4
R_3e4uf0BTRRix7Q1,EE,3,NA,4,4
R_3e4uf0BTRRix7Q1,EA,4,NA,Strongly Agree,5
R_3e4uf0BTRRix7Q1,EA,5,NA,4,4
R_3e4uf0BTRRix7Q1,EA,6,neg,2,4
R_3e4uf0BTRRix7Q1,EE,4,neg,2,4
R_3e4uf0BTRRix7Q1,EE,5,NA,Strongly Agree,5
R_3e4uf0BTRRix7Q1,EE,6,neg,2,4
R_3e4uf0BTRRix7Q1,EE,7,neg,2,4
R_3e4uf0BTRRix7Q1,EE,8,neg,2,4
R_3e4uf0BTRRix7Q1,EA,7,NA,4,4
R_3e4uf0BTRRix7Q1,EE,9,neg,2,4
R_3e4uf0BTRRix7Q1,EA,8,neg,2,4
R_3e4uf0BTRRix7Q1,EE,10,NA,4,4
R_3e4uf0BTRRix7Q1,EA,9,NA,Strongly Agree,5
R_3e4uf0BTRRix7Q1,EA,10,neg,Strongly Disagree,5
R_25FgHNiNx7jLHy1,RE,1,neg,3,3
R_25FgHNiNx7jLHy1,RA,1,neg,2,4
R_25FgHNiNx7jLHy1,RE,2,NA,4,4
R_25FgHNiNx7jLHy1,RA,2,neg,2,4
R_25FgHNiNx7jLHy1,RE,3,neg,2,4
R_25FgHNiNx7jLHy1,RE,4,NA,3,3
R_25FgHNiNx7jLHy1,RE,5,neg,2,4
R_25FgHNiNx7jLHy1,RA,3,neg,2,4
R_25FgHNiNx7jLHy1,RA,4,neg,3,3
R_25FgHNiNx7jLHy1,RE,6,NA,3,3
R_25FgHNiNx7jLHy1,RE,7,neg,3,3
R_25FgHNiNx7jLHy1,RA,5,neg,3,3
R_25FgHNiNx7jLHy1,RA,6,NA,3,3
R_25FgHNiNx7jLHy1,RA,7,NA,4,4
R_25FgHNiNx7jLHy1,RE,8,NA,3,3
R_25FgHNiNx7jLHy1,RA,8,NA,3,3
R_25FgHNiNx7jLHy1,RA,9,NA,3,3
R_25FgHNiNx7jLHy1,RE,9,neg,3,3
R_25FgHNiNx7jLHy1,RA,10,NA,4,4
R_25FgHNiNx7jLHy1,RE,10,NA,3,3
R_25FgHNiNx7jLHy1,EE,1,NA,3,3
R_25FgHNiNx7jLHy1,EA,1,neg,3,3
R_25FgHNiNx7jLHy1,EA,2,NA,3,3
R_25FgHNiNx7jLHy1,EA,3,NA,2,2
R_25FgHNiNx7jLHy1,EE,2,NA,4,4
R_25FgHNiNx7jLHy1,EE,3,NA,2,2
R_25FgHNiNx7jLHy1,EA,4,NA,3,3
R_25FgHNiNx7jLHy1,EA,5,NA,2,2
R_25FgHNiNx7jLHy1,EA,6,neg,NA,NA
R_25FgHNiNx7jLHy1,EE,4,neg,4,2
R_25FgHNiNx7jLHy1,EE,5,NA,3,3
R_25FgHNiNx7jLHy1,EE,6,neg,3,3
R_25FgHNiNx7jLHy1,EE,7,neg,3,3
R_25FgHNiNx7jLHy1,EE,8,neg,3,3
R_25FgHNiNx7jLHy1,EA,7,NA,2,2
R_25FgHNiNx7jLHy1,EE,9,neg,3,3
